Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
103.78.13.217:53-192.168.1.7:51160-17,192.168.1.7,51160,103.78.13.217,53,17,22/04/2026 14:40:29,53,1.0,1,0,87,0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,87000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,87.0,87.0,87.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,87.0,87.0,0.0,20,0,0,0,0,0,0,1,87,0,0,0,0,1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51161-17,192.168.1.7,51161,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,77.0,77.0,77.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,77.0,77.0,0.0,20,0,0,0,0,0,0,1,77,0,0,0,0,1,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51162-17,192.168.1.7,51162,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,76.0,76.0,76.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,76.0,76.0,0.0,20,0,0,0,0,0,0,1,76,0,0,0,0,1,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51163-17,192.168.1.7,51163,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,69,0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,69000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.0,69.0,0.0,20,0,0,0,0,0,0,1,69,0,0,0,0,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51164-17,192.168.1.7,51164,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,73,0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,73.0,73.0,73.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,73.0,73.0,0.0,20,0,0,0,0,0,0,1,73,0,0,0,0,1,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51165-17,192.168.1.7,51165,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,71,0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,71.0,71.0,71.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,71.0,71.0,0.0,20,0,0,0,0,0,0,1,71,0,0,0,0,1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51500-17,192.168.1.7,51500,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,73,0,73.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,73000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,73.0,73.0,73.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,73.0,73.0,0.0,20,0,0,0,0,0,0,1,73,0,0,0,0,1,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51501-8.8.4.4:53-17,192.168.1.7,51501,8.8.4.4,53,17,22/04/2026 14:40:30,53,8182.764053344727,1,1,71,87,71.0,71.0,71.0,0.0,87.0,87.0,87.0,0.0,19308.878878820546,244.4161883395006,8182.764053344727,0.0,8182.764053344727,8182.764053344727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,122.2080941697503,122.2080941697503,71.0,87.0,79.0,8.0,64.0,0,0,0,0,0,0,0,0,1.0,79.0,71.0,87.0,20,0,0,0,0,0,0,1,71,1,87,0,0,1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51502-17,192.168.1.7,51502,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,80,0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,80000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,80.0,80.0,80.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,80.0,80.0,0.0,20,0,0,0,0,0,0,1,80,0,0,0,0,1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51503-17,192.168.1.7,51503,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,77.0,77.0,77.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,77.0,77.0,0.0,20,0,0,0,0,0,0,1,77,0,0,0,0,1,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
1.1.1.1:53-192.168.1.7:51504-17,192.168.1.7,51504,1.1.1.1,53,17,22/04/2026 14:40:30,53,103302.001953125,1,1,69,85,69.0,69.0,69.0,0.0,85.0,85.0,85.0,0.0,1490.7745937961595,19.360709010339733,103302.001953125,0.0,103302.001953125,103302.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,9.680354505169866,9.680354505169866,69.0,85.0,77.0,8.0,64.0,0,0,0,0,0,0,0,0,1.0,77.0,69.0,85.0,20,0,0,0,0,0,0,1,69,1,85,0,0,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
162.159.200.123:123-192.168.1.7:51505-17,192.168.1.7,51505,162.159.200.123,123,17,22/04/2026 14:40:30,123,1.0,1,0,170,0,170.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,170000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,170.0,170.0,170.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,170.0,170.0,0.0,20,0,0,0,0,0,0,1,170,0,0,0,0,1,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51506-17,192.168.1.7,51506,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,72,0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,72.0,0.0,20,0,0,0,0,0,0,1,72,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51507-17,192.168.1.7,51507,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,71,0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,71.0,71.0,71.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,71.0,71.0,0.0,20,0,0,0,0,0,0,1,71,0,0,0,0,1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51508-17,192.168.1.7,51508,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,72,0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,72.0,0.0,20,0,0,0,0,0,0,1,72,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:51509-40.81.94.65:123-17,192.168.1.7,51509,40.81.94.65,123,17,22/04/2026 14:40:30,123,60607.91015625,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,2969.909365558912,32.99899295065458,60607.91015625,0.0,60607.91015625,60607.91015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,16.49949647532729,16.49949647532729,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,90.0,90.0,90.0,20,0,0,0,0,0,0,1,90,1,90,0,0,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51510-17,192.168.1.7,51510,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,67,0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,67000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,67.0,67.0,0.0,20,0,0,0,0,0,0,1,67,0,0,0,0,1,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51511-17,192.168.1.7,51511,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,67,0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,67000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,67.0,67.0,0.0,20,0,0,0,0,0,0,1,67,0,0,0,0,1,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51512-17,192.168.1.7,51512,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,87,0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,87000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,87.0,87.0,87.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,87.0,87.0,0.0,20,0,0,0,0,0,0,1,87,0,0,0,0,1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51513-17,192.168.1.7,51513,103.78.13.217,53,17,22/04/2026 14:40:30,53,1.0,1,0,72,0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,72.0,0.0,20,0,0,0,0,0,0,1,72,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51514-17,192.168.1.7,51514,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,72,0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,72.0,0.0,20,0,0,0,0,0,0,1,72,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51515-17,192.168.1.7,51515,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,72,0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,72.0,0.0,20,0,0,0,0,0,0,1,72,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51516-17,192.168.1.7,51516,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,69,0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,69000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.0,69.0,0.0,20,0,0,0,0,0,0,1,69,0,0,0,0,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:51518-17,192.168.1.7,51518,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,71,0,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,71000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,71.0,71.0,71.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,71.0,71.0,0.0,20,0,0,0,0,0,0,1,71,0,0,0,0,1,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:57444-8.8.8.8:53-17,192.168.1.7,57444,8.8.8.8,53,17,22/04/2026 14:40:31,53,61807.39402770996,1,1,74,203,74.0,74.0,74.0,0.0,203.0,203.0,203.0,0.0,4481.664440921312,32.35858802109251,61807.39402770996,0.0,61807.39402770996,61807.39402770996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,16.179294010546254,16.179294010546254,74.0,203.0,138.5,64.5,4160.25,0,0,0,0,0,0,0,0,1.0,138.5,74.0,203.0,20,0,0,0,0,0,0,1,74,1,203,0,0,1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:57444-8.8.4.4:53-17,192.168.1.7,57444,8.8.4.4,53,17,22/04/2026 14:40:31,53,19690.275192260742,1,1,74,203,74.0,74.0,74.0,0.0,203.0,203.0,203.0,0.0,14067.85823434681,101.57298364149321,19690.275192260742,0.0,19690.275192260742,19690.275192260742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,50.786491820746605,50.786491820746605,74.0,203.0,138.5,64.5,4160.25,0,0,0,0,0,0,0,0,1.0,138.5,74.0,203.0,20,0,0,0,0,0,0,1,74,1,203,0,0,1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:57445-17,192.168.1.7,57445,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,76.0,76.0,76.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,76.0,76.0,0.0,20,0,0,0,0,0,0,1,76,0,0,0,0,1,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:58146-17,192.168.1.7,58146,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,76.0,76.0,76.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,76.0,76.0,0.0,20,0,0,0,0,0,0,1,76,0,0,0,0,1,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:58147-17,192.168.1.7,58147,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,87,0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,87000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,87.0,87.0,87.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,87.0,87.0,0.0,20,0,0,0,0,0,0,1,87,0,0,0,0,1,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:58148-9.9.9.9:53-17,192.168.1.7,58148,9.9.9.9,53,17,22/04/2026 14:40:31,53,32654.0470123291,1,1,70,86,70.0,70.0,70.0,0.0,86.0,86.0,86.0,0.0,4777.355772811238,61.24815093347741,32654.0470123291,0.0,32654.0470123291,32654.0470123291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,30.624075466738706,30.624075466738706,70.0,86.0,78.0,8.0,64.0,0,0,0,0,0,0,0,0,1.0,78.0,70.0,86.0,20,0,0,0,0,0,0,1,70,1,86,0,0,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:58149-17,192.168.1.7,58149,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,72,0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,72.0,0.0,20,0,0,0,0,0,0,1,72,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:58150-40.81.94.65:123-17,192.168.1.7,58150,40.81.94.65,123,17,22/04/2026 14:40:31,123,1.0,1,0,106,0,106.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,106000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,106.0,106.0,106.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,106.0,106.0,0.0,20,0,0,0,0,0,0,1,106,0,0,0,0,1,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:58151-17,192.168.1.7,58151,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,72,0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,72.0,0.0,20,0,0,0,0,0,0,1,72,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:58152-17,192.168.1.7,58152,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,69,0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,69000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.0,69.0,0.0,20,0,0,0,0,0,0,1,69,0,0,0,0,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:58153-17,192.168.1.7,58153,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,68,0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,68000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,68.0,68.0,68.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.0,68.0,0.0,20,0,0,0,0,0,0,1,68,0,0,0,0,1,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:58154-17,192.168.1.7,58154,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,72,0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,72.0,0.0,20,0,0,0,0,0,0,1,72,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:58155-17,192.168.1.7,58155,103.78.13.217,53,17,22/04/2026 14:40:31,53,1.0,1,0,72,0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,72.0,72.0,72.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.0,72.0,0.0,20,0,0,0,0,0,0,1,72,0,0,0,0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.1.7:62206-8.8.8.8:53-17,192.168.1.7,62206,8.8.8.8,53,17,22/04/2026 14:40:32,53,72395.08628845215,1,1,77,244,77.0,77.0,77.0,0.0,244.0,244.0,244.0,0.0,4434.002588532078,27.626184352224787,72395.08628845215,0.0,72395.08628845215,72395.08628845215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,13.813092176112393,13.813092176112393,77.0,244.0,160.5,83.5,6972.25,0,0,0,0,0,0,0,0,1.0,160.5,77.0,244.0,20,0,0,0,0,0,0,1,77,1,244,0,0,1,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:62207-17,192.168.1.7,62207,103.78.13.217,53,17,22/04/2026 14:40:32,53,1.0,1,0,70,0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,70000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,70.0,70.0,70.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,70.0,70.0,0.0,20,0,0,0,0,0,0,1,70,0,0,0,0,1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
103.78.13.217:53-192.168.1.7:62208-17,192.168.1.7,62208,103.78.13.217,53,17,22/04/2026 14:40:32,53,1.0,1,0,69,0,69.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,69000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,0,1000000.0,0.0,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,69.0,69.0,0.0,20,0,0,0,0,0,0,1,69,0,0,0,0,1,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
